node_id,x,y,z,ux,uy,uz,u_mag,s11,s22,s12,smises,vx,vy,vz,v_mag,defect_label
4653,736.98505,3400.0002,2493.8833,-0.0031412109,0.2985397,0.09964216,0.3147449493408203,-0.330579686909914,-0.2673034369945526,0.0,0.32302459701895714,0.011676065,1.8493767,0.72868,1.9877890348434448,0
4654,736.98505,3350.0,2493.8833,-0.0034170663,0.29987347,0.12364474,0.32438215613365173,-0.3813866637647152,-0.2768225334584713,0.0,0.3583361618220806,0.004627984,1.8471236,0.89131594,2.050934314727783,0
4655,736.98505,3300.0002,2493.8833,-0.003683196,0.30125016,0.14771773,0.33553799986839294,-0.4296112321317196,-0.28578993678092957,0.0,0.39396175369620323,0.00721371,1.846356,1.0468704,2.1225032806396484,0
4656,736.98505,3250.0,2493.8833,-0.0039381664,0.3026667,0.17191039,0.34810319542884827,-0.47801855206489563,-0.2945757657289505,0.0,0.431371346116066,-0.012013738,1.846369,1.2076192,2.20625638961792,0
4657,736.98505,3200.0,2493.8833,-0.004173096,0.30411938,0.19619511,0.36193716526031494,-0.5260233469307423,-0.30338623747229576,0.0,0.46965524926781654,-0.008941053,1.8464094,1.3666029,2.2971527576446533,0
4658,736.98505,3150.0,2493.8833,-0.0043933033,0.3056109,0.22064061,0.37696102261543274,-0.575412780046463,-0.3123382329940796,0.0,0.5101251006126404,-0.009518888,1.8478793,1.5176021,2.3912055492401123,0
4659,736.98505,3100.0,2493.8833,-0.004596916,0.30714506,0.24517335,0.3930256962776184,-0.6249129250645638,-0.3212336227297783,0.0,0.5513581708073616,0.015484679,1.8471367,1.6762538,2.4943900108337402,0
4660,736.98505,3050.0,2493.8833,-0.004792231,0.30871853,0.2698707,0.41007351875305176,-0.6735779419541359,-0.3298475593328476,0.0,0.5924502983689308,0.016946254,1.8450993,1.8223698,2.593397617340088,0
4661,736.98505,3000.0,2493.8833,-0.0049684397,0.31033003,0.29468793,0.4279840886592865,-0.7214575782418251,-0.3381083607673645,0.0,0.6334278136491776,0.017266093,1.8450862,1.9866663,2.71136212348938,0
4662,736.98505,2950.0002,2493.8833,-0.0051383264,0.31197977,0.319647,0.44669005274772644,-0.7660226225852966,-0.34580716118216515,0.0,0.6719420924782753,-0.00526751,1.844147,2.1445162,2.828401565551758,0
4663,736.98505,2900.0,2493.8833,-0.0052877804,0.31365898,0.34474844,0.4661130905151367,-0.8097774088382721,-0.3531787097454071,0.0,0.7101054489612579,-0.022046795,1.8428345,2.2986028,2.9462010860443115,0
4664,736.98505,2850.0002,2493.8833,-0.00542247,0.3153683,0.3700298,0.4862186908721924,-0.8562971651554108,-0.36074642091989517,0.0,0.751048818230629,-0.011563757,1.8426415,2.4624918,3.075601816177368,0
4665,736.98505,2800.0,2493.8833,-0.005524855,0.31711584,0.3955105,0.5069729089736938,-0.9024047628045082,-0.3682939186692238,0.0,0.7917383015155792,0.003194183,1.8433317,2.6000686,3.187199115753174,0
4666,736.98505,2750.0,2493.8833,-0.0056415396,0.3188943,0.4211161,0.5282652378082275,-0.9483266621828079,-0.37549709901213646,0.0,0.8323992788791656,0.035010412,1.8421915,2.7461376,3.3069875240325928,0
4667,736.98505,2700.0,2493.8833,-0.0057200277,0.32070366,0.4469731,0.5501531362533569,-0.9942401424050331,-0.3823215402662754,0.0,0.8732932284474373,0.027632643,1.8405318,2.90976,3.44311261177063,0
4668,736.98505,2650.0,2493.8833,-0.0058179274,0.32254502,0.47293383,0.5724819302558899,-1.0389194712042809,-0.3887079358100891,0.0,0.9134321585297585,0.009377103,1.8386749,3.0525892,3.563581705093384,0
4669,736.98505,2600.0,2493.8833,-0.0058633005,0.3244106,0.49917853,0.5953618884086609,-1.0836956650018692,-0.3946153335273266,0.0,0.9539210647344589,-0.032711953,1.836734,3.2330005,3.718461275100708,0
4670,736.98505,2550.0,2493.8833,-0.00591993,0.32630354,0.52555174,0.6186385750770569,-1.1224763691425323,-0.3999975360929966,0.0,0.9889277145266533,-0.02573327,1.8365076,3.3750572,3.842451333999634,0
4671,736.98505,2500.0,2493.8833,-0.0059463675,0.32821643,0.552216,0.6424203515052795,-1.1634986102581024,-0.4056512415409088,0.0,1.02609483897686,-0.012224233,1.8374699,3.5296361,3.9792933464050293,0
4672,736.98505,2450.0,2493.8833,-0.005968071,0.3301566,0.5790864,0.6666184067726135,-1.210164338350296,-0.4118686579167843,0.0,1.0685280710458755,0.04436036,1.8385606,3.6620486,4.0979108810424805,0
