step,time_s,ALLKE_mJ,ALLSE_mJ,ETOTAL_mJ
Step-Separation,0.038090780377388,4018.431884765625,27622.015625,-248.4952850341797
Step-Separation,0.039090387523174286,3957.331787109375,27688.13671875,-249.15679931640625
Step-Separation,0.04008999466896057,3895.368896484375,27707.4296875,-250.1043243408203
Step-Separation,0.04108960181474686,3836.10595703125,27780.869140625,-250.7715606689453
Step-Separation,0.04208920896053314,3784.7333984375,27829.3984375,-251.9348602294922
Step-Separation,0.04308881610631943,3729.51611328125,27971.451171875,-252.65516662597656
Step-Separation,0.04408842325210571,3682.299072265625,28046.69921875,-253.54270935058594
Step-Separation,0.045088030397892,3645.157470703125,28142.771484375,-254.59751892089844
Step-Separation,0.046087637543678284,3607.727783203125,28237.703125,-255.80844116210938
Step-Separation,0.04708724468946457,3578.987060546875,28372.5859375,-256.8211975097656
Step-Separation,0.048086851835250854,3556.20947265625,28498.0078125,-258.2684020996094
Step-Separation,0.04908645898103714,3526.5517578125,28626.3046875,-259.27484130859375
Step-Separation,0.050086066126823425,3498.84130859375,28770.169921875,-260.361083984375
Step-Separation,0.05108567327260971,3475.168701171875,28941.97265625,-261.43072509765625
Step-Separation,0.052085280418395996,3447.6689453125,29129.70703125,-262.5647277832031
Step-Separation,0.05308488756418228,3425.3037109375,29297.234375,-263.91351318359375
Step-Separation,0.05408449470996857,3406.84716796875,29473.60546875,-265.2766418457031
Step-Separation,0.05508410185575485,3386.910400390625,29668.16796875,-266.5965881347656
Step-Separation,0.05608370900154114,3369.624267578125,29856.08984375,-267.774658203125
Step-Separation,0.05708331614732742,3353.906494140625,30022.25,-269.1163330078125
Step-Separation,0.05808292329311371,3336.091552734375,30183.30859375,-270.2756652832031
Step-Separation,0.059082530438899994,3320.536865234375,30358.1328125,-271.70758056640625
Step-Separation,0.06008213758468628,3305.845703125,30498.259765625,-273.07489013671875
Step-Separation,0.061081744730472565,3291.22314453125,30628.12890625,-274.3948974609375
Step-Separation,0.06208135187625885,3278.657958984375,30735.58203125,-275.6934814453125
Step-Separation,0.06308093667030334,3267.236083984375,30849.490234375,-277.17376708984375
Step-Separation,0.06408050656318665,3256.302490234375,30937.42578125,-278.57177734375
Step-Separation,0.06508007645606995,3246.748046875,31019.84765625,-279.99993896484375
Step-Separation,0.06607964634895325,3237.59619140625,31090.767578125,-281.40045166015625
Step-Separation,0.06707921624183655,3228.950927734375,31155.150390625,-282.7561950683594
Step-Separation,0.06807878613471985,3221.05126953125,31204.28515625,-284.2121887207031
Step-Separation,0.06907835602760315,3213.478271484375,31248.109375,-285.63916015625
Step-Separation,0.07007792592048645,3206.434326171875,31290.15625,-287.0799865722656
Step-Separation,0.07107749581336975,3199.787353515625,31335.703125,-288.4530944824219
Step-Separation,0.07207706570625305,3193.607421875,31378.80078125,-289.95513916015625
Step-Separation,0.07307663559913635,3187.743408203125,31415.90234375,-291.4822692871094
Step-Separation,0.07407620549201965,3182.194580078125,31445.310546875,-292.9190368652344
Step-Separation,0.07507577538490295,3176.708984375,31478.927734375,-294.3023986816406
Step-Separation,0.07607534527778625,3171.540771484375,31520.78515625,-295.8060607910156
Step-Separation,0.07707491517066956,3166.440185546875,31566.34375,-297.2929992675781
Step-Separation,0.07807448506355286,3161.431640625,31611.57421875,-298.7573547363281
Step-Separation,0.07907405495643616,3156.60546875,31649.822265625,-300.2579345703125
Step-Separation,0.08007362484931946,3151.9638671875,31678.458984375,-301.7655334472656
Step-Separation,0.08107319474220276,3147.392822265625,31702.76171875,-303.1958923339844
Step-Separation,0.08207276463508606,3142.996337890625,31730.79296875,-304.6787109375
Step-Separation,0.08307233452796936,3138.72216796875,31766.439453125,-306.1924133300781
Step-Separation,0.08407190442085266,3134.61328125,31797.12109375,-307.7060241699219
Step-Separation,0.08507147431373596,3130.64453125,31818.333984375,-309.1844482421875
Step-Separation,0.08607104420661926,3126.74951171875,31833.1015625,-310.6557312011719
Step-Separation,0.08707061409950256,3122.9560546875,31846.765625,-312.177734375
Step-Separation,0.08807018399238586,3119.2841796875,31874.625,-313.7077941894531
Step-Separation,0.08906975388526917,3115.71923828125,31909.390625,-315.1819763183594
Step-Separation,0.09006932377815247,3112.197509765625,31947.833984375,-316.6864318847656
Step-Separation,0.09106889367103577,3108.837646484375,31978.30859375,-318.2045593261719
Step-Separation,0.09206846356391907,3105.55517578125,32005.546875,-319.69256591796875
Step-Separation,0.09306803345680237,3102.3505859375,32041.14453125,-321.19989013671875
Step-Separation,0.09406760334968567,3099.267578125,32084.8125,-322.7422180175781
Step-Separation,0.09506717324256897,3096.214111328125,32136.646484375,-324.225341796875
Step-Separation,0.09606674313545227,3093.192138671875,32183.568359375,-325.7384948730469
Step-Separation,0.09706631302833557,3090.267822265625,32220.6796875,-327.26348876953125
Step-Separation,0.09806588292121887,3087.368896484375,32249.314453125,-328.7615051269531
Step-Separation,0.09906545281410217,3084.526611328125,32275.6640625,-330.28009033203125
Step-Separation,0.10006502270698547,3081.77392578125,32307.90234375,-331.8162536621094
Step-Separation,0.10106459259986877,3079.059326171875,32344.287109375,-333.3204650878906
Step-Separation,0.10206416249275208,3076.38232421875,32378.1328125,-334.8396301269531
Step-Separation,0.10306373238563538,3073.7841796875,32403.44921875,-336.3710632324219
Step-Separation,0.10406330227851868,3071.207275390625,32424.482421875,-337.89154052734375
Step-Separation,0.10506287217140198,3068.657470703125,32449.255859375,-339.3995056152344
Step-Separation,0.10606244206428528,3066.1708984375,32479.759765625,-340.9080505371094
Step-Separation,0.10706201195716858,3063.726318359375,32514.5859375,-342.4363098144531
Step-Separation,0.10806158185005188,3061.31298828125,32547.73046875,-343.9676513671875
Step-Separation,0.10906115174293518,3058.949951171875,32576.037109375,-345.4851379394531
Step-Separation,0.11006072163581848,3056.638427734375,32603.33984375,-347.01019287109375
Step-Separation,0.11106029152870178,3054.348388671875,32630.94921875,-348.5206604003906
Step-Separation,0.11205986142158508,3052.119873046875,32662.091796875,-350.0550231933594
Step-Separation,0.11305943131446838,3049.919921875,32695.5078125,-351.5902099609375
Step-Separation,0.11405900120735168,3047.7470703125,32724.2421875,-353.108154296875
Step-Separation,0.11505857110023499,3045.62255859375,32750.357421875,-354.6361389160156
Step-Separation,0.11605814099311829,3043.5244140625,32773.796875,-356.15093994140625
Step-Separation,0.11705771088600159,3041.459228515625,32798.1796875,-357.6798400878906
Step-Separation,0.11805728077888489,3039.438232421875,32825.484375,-359.20654296875
Step-Separation,0.11905685067176819,3037.44482421875,32851.08203125,-360.7296447753906
Step-Separation,0.12005642056465149,3035.48681640625,32877.1171875,-362.24725341796875
Step-Separation,0.12105599045753479,3033.557861328125,32900.20703125,-363.77911376953125
Step-Separation,0.12205556035041809,3031.6640625,32923.359375,-365.3111572265625
Step-Separation,0.12305513024330139,3029.794677734375,32948.52734375,-366.8241882324219
Step-Separation,0.12405470013618469,3027.954833984375,32974.16015625,-368.3524169921875
Step-Separation,0.125054270029068,3026.14794921875,33001.015625,-369.88665771484375
Step-Separation,0.1260538399219513,3024.357421875,33026.6484375,-371.41253662109375
Step-Separation,0.1270534098148346,3022.607177734375,33051.8359375,-372.9421691894531
Step-Separation,0.1280529797077179,3020.876708984375,33077.890625,-374.4783935546875
Step-Separation,0.1290525496006012,3019.172607421875,33103.87109375,-375.9900817871094
Step-Separation,0.1300521194934845,3017.497314453125,33131.3125,-377.5232849121094
Step-Separation,0.1310516893863678,3015.841064453125,33157.703125,-379.0527038574219
Step-Separation,0.1320512592792511,3014.217041015625,33184.15234375,-380.5820007324219
Step-Separation,0.1330508291721344,3012.6123046875,33210.6328125,-382.1112976074219
Step-Separation,0.1340503990650177,3011.031494140625,33236.60546875,-383.6369934082031
Step-Separation,0.135049968957901,3009.47412109375,33263.40625,-385.16131591796875
Step-Separation,0.1360495388507843,3007.936767578125,33289.9453125,-386.6964111328125
Step-Separation,0.1370491087436676,3006.42333984375,33316.51953125,-388.2192077636719
Step-Separation,0.1380486786365509,3004.928955078125,33343.1484375,-389.757080078125
Step-Separation,0.1390482485294342,3003.457763671875,33369.1875,-391.28704833984375
Step-Separation,0.1400478184223175,3002.00732421875,33396.11328125,-392.80615234375
Step-Separation,0.1410473883152008,3000.576904296875,33422.69140625,-394.3363037109375
Step-Separation,0.1420469582080841,2999.166259765625,33449.359375,-395.8706970214844
Step-Separation,0.1430465281009674,2997.773681640625,33476.140625,-397.3910217285156
Step-Separation,0.1440460979938507,2996.4013671875,33502.703125,-398.923095703125
Step-Separation,0.145045667886734,2995.0478515625,33529.390625,-400.449462890625
Step-Separation,0.1460452377796173,2993.71435546875,33556.03515625,-401.9842834472656
Step-Separation,0.1470448076725006,2992.396728515625,33582.5859375,-403.51348876953125
Step-Separation,0.1480443775653839,2991.096923828125,33609.48828125,-405.030029296875
Step-Separation,0.1490439474582672,2989.814208984375,33635.64453125,-406.5616760253906
Step-Separation,0.1500435173511505,2988.549560546875,33662.1640625,-408.09613037109375
Step-Separation,0.1510430872440338,2987.2998046875,33688.3046875,-409.61474609375
Step-Separation,0.15204265713691711,2986.067626953125,33714.390625,-411.15380859375
Step-Separation,0.15304222702980042,2984.85205078125,33740.65625,-412.6844177246094
Step-Separation,0.15404179692268372,2983.650146484375,33766.0546875,-414.2079162597656
Step-Separation,0.15504136681556702,2982.465576171875,33791.93359375,-415.7308349609375
Step-Separation,0.15604093670845032,2981.295654296875,33817.46484375,-417.2619934082031
Step-Separation,0.15704050660133362,2980.1416015625,33842.7109375,-418.7909851074219
Step-Separation,0.15804007649421692,2979.001708984375,33868.35546875,-420.3238525390625
Step-Separation,0.15903964638710022,2977.87548828125,33893.078125,-421.8482360839844
Step-Separation,0.16003921627998352,2976.76416015625,33918.4140625,-423.3709716796875
Step-Separation,0.16103878617286682,2975.666015625,33943.42578125,-424.9046325683594
Step-Separation,0.16203835606575012,2974.582763671875,33967.984375,-426.4352111816406
Step-Separation,0.16303792595863342,2973.51171875,33993.19921875,-427.9623107910156
Step-Separation,0.16403749585151672,2972.455078125,34017.4921875,-429.49273681640625
