node_id,x,y,z,ux,uy,uz,temp,defect_label
6860,1112.6798,8616.967,1180.0585,3.5932188,2.1067317,2.1974247,120.0,0
6861,1085.6638,8667.507,1162.7261,3.6174896,2.1361778,2.2040937,120.0,0
6862,1068.7491,8710.32,1141.8011,3.6406224,2.1600568,2.209813,120.0,0
6863,1053.3441,8751.447,1120.3416,3.6633127,2.1829972,2.2152216,120.0,0
6864,1037.9045,8791.953,1098.898,3.685675,2.2058258,2.2204278,120.0,0
6865,1021.99445,8832.514,1077.2869,3.708008,2.228959,2.2255142,120.0,0
6866,1004.90295,8874.056,1055.3154,3.7306864,2.253008,2.23058,120.0,0
6867,986.07336,8915.802,1034.2032,3.7529318,2.2777126,2.2354991,120.0,0
6868,962.16846,8958.851,1016.05457,3.774174,2.3043294,2.2403054,120.0,0
6869,938.7908,9000.237,998.33356,3.7945771,2.330208,2.244784,120.0,0
6870,918.3929,9040.398,978.3835,3.8154416,2.3550277,2.2490842,120.0,0
6871,902.40967,9080.801,953.43976,3.838415,2.3792286,2.2534375,120.0,0
6872,889.53345,9121.553,924.51483,3.8630676,2.4031787,2.2577918,120.0,0
6873,875.13165,9163.566,894.99365,3.8881922,2.4283514,2.262092,120.0,0
6874,850.89655,9209.789,869.8525,3.9125352,2.4579995,2.266438,120.0,0
6875,823.44714,9254.992,848.09534,3.934967,2.4880092,2.270426,120.0,0
6876,796.33545,9298.056,827.5024,3.956115,2.517048,2.27404,120.0,0
6877,770.29,9339.3545,807.0497,3.976543,2.5451434,2.2773554,120.0,0
6878,744.83167,9379.879,786.1693,3.9967866,2.5729198,2.280468,120.0,0
6879,718.287,9424.332,761.13965,4.019738,2.6033597,2.2837625,120.0,0
6880,752.3166,9432.729,717.491,4.040476,2.6015408,2.2852213,120.0,0
6881,721.6995,9453.151,724.48157,4.0432534,2.6190565,2.2863653,120.0,0
6882,692.6653,9502.274,694.93005,4.069094,2.653144,2.2896936,120.0,0
6883,591.4639,9660.58,599.5926,4.1508646,2.7669332,2.2987125,120.0,0
6884,587.54224,9687.339,568.9661,4.1705275,2.7840471,2.3002458,120.0,0
6885,523.02057,9722.511,586.0441,4.1718397,2.8186386,2.3006198,120.0,0
6886,515.0577,9769.578,533.34106,4.205955,2.8489141,2.3033154,120.0,0
6887,477.25766,9814.084,510.74878,4.226145,2.884344,2.304629,120.0,0
6888,458.89304,9853.449,475.57782,4.2503695,2.9128137,2.3060806,120.0,0
6889,441.3211,9887.512,445.90695,4.2708263,2.938065,2.307118,120.0,0
6890,392.48706,9929.322,434.62067,4.2849345,2.9749973,2.3073978,120.0,0
6891,379.6692,9960.913,402.86966,4.3055377,2.9979856,2.3082814,120.0,0
6892,369.62564,9991.634,368.63754,4.3267984,3.0201716,2.309004,120.0,0
6893,316.1821,10045.745,341.6035,4.349752,3.0669382,2.3090353,120.0,0
6894,308.33472,10090.132,282.3912,4.383957,3.098692,2.3096004,120.0,0
6895,111.20968,10315.284,119.67525,4.4956064,3.2963724,2.3052595,120.0,0
6896,1842.253,5056.334,1887.8407,1.761881,0.7960091,1.3657584,120.0,0
6897,1845.3639,5111.9355,1883.8572,1.7918184,0.8068075,1.3833616,120.0,0
6898,1847.7324,5166.6196,1879.9966,1.821111,0.8177629,1.4005331,120.0,0
6899,1849.3257,5220.333,1876.3284,1.8497096,0.8288593,1.4172627,120.0,0
6900,1850.1708,5273.127,1872.858,1.8776447,0.84009147,1.4335737,120.0,0
6901,1850.3447,5325.1113,1869.5347,1.9049991,0.85145813,1.4495082,120.0,0
6902,1849.9872,5376.3926,1866.2391,1.9318814,0.8629471,1.4651067,120.0,0
6903,1849.3319,5427.0244,1862.7574,1.9584132,0.87451774,1.4803956,120.0,0
6904,1848.6847,5476.9683,1858.809,1.9846978,0.88609535,1.4953735,120.0,0
6905,1848.3782,5526.006,1854.1046,2.010754,0.89755833,1.5099869,120.0,0
6906,1848.5167,5574.5225,1848.5176,2.0368276,0.90897065,1.524356,120.0,0
6907,1848.7809,5622.694,1842.3545,2.0628772,0.92043316,1.5385276,120.0,0
6908,1814.3688,5698.7812,1866.1254,2.0896587,0.945677,1.5599228,120.0,0
6909,1840.0106,5714.47,1838.578,2.1088932,0.94447684,1.565073,120.0,0
6910,1847.3246,5782.56,1820.7297,2.1491191,0.9600402,1.5848097,120.0,0
6911,1799.0232,5870.691,1853.7775,2.177234,0.99184066,1.6088302,120.0,0
6912,1823.4604,5907.3696,1823.0562,2.2076626,0.99646556,1.6197664,120.0,0
6913,1796.8153,5941.5786,1842.9122,2.2154446,1.0106087,1.6287524,120.0,0
6914,1802.908,6058.5024,1813.0378,2.2830565,1.0403947,1.6613711,120.0,0
6915,1803.7932,6116.3813,1799.1886,2.3158917,1.0559297,1.6772352,120.0,0
6916,1792.9243,6150.8174,1801.9927,2.3307102,1.0674821,1.6863666,120.0,0
6917,1800.1038,6226.2705,1776.2115,2.3764265,1.0871141,1.7068325,120.0,0
6918,1775.0002,6273.099,1789.2533,2.3924754,1.1051636,1.7188163,120.0,0
6919,1752.51,6317.1704,1799.6302,2.408225,1.1221739,1.7299657,120.0,0
6920,1752.9188,6346.454,1791.2357,2.4251366,1.1304958,1.737706,120.0,0
6921,1778.0099,6388.162,1754.4299,2.4596117,1.1377306,1.7491717,120.0,0
6922,1748.982,6471.4365,1758.7488,2.4954405,1.167855,1.770155,120.0,0
6923,1740.2463,6515.938,1753.614,2.517586,1.1828587,1.781376,120.0,0
6924,1729.1708,6564.69,1748.9784,2.5413272,1.1997502,1.7935344,120.0,0
6925,1714.6644,6617.875,1745.6989,2.56635,1.2188507,1.8066187,120.0,0
6926,1700.2513,6676.74,1739.701,2.5948963,1.2399056,1.8209895,120.0,0
6927,1702.9048,6721.095,1721.3998,2.6221519,1.2532499,1.8320452,120.0,0
6928,1695.2471,6764.9756,1712.9734,2.6449223,1.2686266,1.8426481,120.0,0
6929,1687.5322,6810.3027,1703.6227,2.6686249,1.2846164,1.8535144,120.0,0
6930,1717.8167,6843.8994,1659.9255,2.701512,1.2897683,1.8621646,120.0,0
6931,1681.1763,6913.556,1669.3634,2.7277238,1.3194317,1.8781526,120.0,0
6932,1659.1671,6967.347,1669.2439,2.7508583,1.3414838,1.8904053,120.0,0
6933,1672.7266,7017.322,1634.3147,2.7868404,1.3556715,1.9023337,120.0,0
6934,1628.2025,7097.3223,1643.9373,2.8167248,1.3913766,1.9199133,120.0,0
6935,1595.4819,7139.191,1657.1497,2.8286757,1.4122752,1.9286692,120.0,0
6936,1613.0951,7176.972,1622.6411,2.85914,1.4218172,1.9376924,120.0,0
6937,1592.1326,7216.294,1624.9121,2.8745558,1.4396787,1.9460449,120.0,0
6938,1542.9248,7372.281,1596.6207,2.9507356,1.5050546,1.9792144,120.0,0
6939,1533.7396,7433.818,1573.9141,2.9853833,1.5292932,1.9922489,120.0,0
6940,1522.4818,7498.9043,1550.3411,3.0216231,1.5555776,2.005783,120.0,0
6941,1515.8481,7537.207,1535.9635,3.0430596,1.571211,2.0136452,120.0,0
6942,1506.4211,7591.975,1514.6719,3.0738847,1.5937686,2.0247529,120.0,0
6943,1494.111,7665.2,1484.6376,3.115503,1.6242774,2.039355,120.0,0
6944,1469.968,7699.696,1488.3134,3.1275046,1.6423526,2.045749,120.0,0
6945,1453.8391,7757.4136,1469.5875,3.1579313,1.6681103,2.0568297,120.0,0
6946,1435.0071,7800.214,1461.9137,3.1777482,1.6887461,2.0647717,120.0,0
6947,1420.8251,7838.418,1452.0543,3.1966271,1.7067808,2.071839,120.0,0
6948,1406.9102,7876.43,1441.6628,3.2155786,1.7248099,2.078798,120.0,0
6949,1417.5312,7920.533,1402.5729,3.248889,1.7406516,2.087375,120.0,0
6950,1364.8256,8018.795,1389.4811,3.2914913,1.7914293,2.1044226,120.0,0
6951,1393.5391,8016.3486,1362.3705,3.3019688,1.7848921,2.104561,120.0,0
6952,1343.9453,8101.105,1353.3291,3.3373926,1.8300868,2.1188035,120.0,0
6953,1336.8146,8143.6606,1330.1802,3.3628414,1.8496193,2.126156,120.0,0
6954,1301.7151,8196.661,1326.7192,3.383691,1.8792725,2.1345985,120.0,0
6955,1287.0475,8252.405,1300.151,3.4151323,1.9063865,2.1438048,120.0,0
6956,1267.5415,8263.526,1310.9708,3.4145298,1.9151396,2.1452045,120.0,0
6957,1260.8318,8289.282,1298.286,3.4291606,1.9277632,2.1493912,120.0,0
6958,1237.9991,8355.984,1269.8036,3.4649956,1.9618543,2.1599028,120.0,0
6959,1259.4323,8389.844,1221.6843,3.4972231,1.9729942,2.1657977,120.0,0
6960,1207.864,8463.051,1214.8127,3.5258663,2.0161977,2.176359,120.0,0
6961,1208.8705,8498.852,1184.3683,3.5510988,2.0325418,2.1818974,120.0,0
6962,623.6917,9596.913,647.6488,4.114139,2.7224085,2.2951572,120.0,0
6963,617.4226,9636.842,603.8268,4.142981,2.7475607,2.2977285,120.0,0
6964,193.02338,10217.026,199.56529,4.4440784,3.2094293,2.3079996,120.0,0
6965,1877.8978,5056.112,1852.3898,1.7767237,0.7890289,1.3664677,120.0,0
6966,1881.0304,5111.6113,1848.2527,1.8066472,0.7998447,1.3840125,120.0,0
6967,1883.4409,5166.256,1844.2339,1.8359629,0.81082106,1.4011489,120.0,0
6968,1885.0565,5219.9194,1840.4469,1.8645668,0.8219339,1.4178439,120.0,0
6969,1885.8762,5272.588,1836.9299,1.892443,0.8331688,1.4341,120.0,0
6970,1885.9874,5324.2993,1833.6267,1.9196408,0.84450656,1.4499377,120.0,0
6971,1885.603,5375.1084,1830.3464,1.9462729,0.85590994,1.4653829,120.0,0
6972,1885.1006,5425.1245,1826.7191,1.9725525,0.86732566,1.4804802,120.0,0
6973,1884.905,5474.485,1822.3153,1.9987296,0.8787007,1.495281,120.0,0
6974,1885.2249,5522.84,1816.9723,2.024703,0.8899102,1.5096874,120.0,0
6975,1885.3282,5571.7676,1811.2872,2.0510013,0.901454,1.5241601,120.0,0
6976,1884.8832,5622.38,1805.4429,2.0780869,0.9136659,1.5390166,120.0,0
6977,1883.3281,5675.6924,1799.8302,2.1062803,0.9269117,1.5545344,120.0,0
6978,1878.6544,5738.561,1795.4083,2.138474,0.94328433,1.5726461,120.0,0
6979,1869.9862,5826.05,1790.1229,2.1826508,0.966899,1.5975465,120.0,0
6980,1837.9135,5862.728,1816.6521,2.1891367,0.98218584,1.6074553,120.0,0
6981,1819.9081,5935.033,1821.3732,2.2214715,1.0043511,1.6274582,120.0,0
6982,1832.811,6029.1655,1789.1932,2.2792983,1.0268304,1.6538589,120.0,0
6983,1825.1614,6087.78,1784.0901,2.3088717,1.0440911,1.669822,120.0,0
6984,1814.5579,6155.7925,1779.01,2.3426557,1.0647348,1.6881316,120.0,0
6985,1813.4694,6267.269,1751.8131,2.4054542,1.096251,1.7179649,120.0,0
6986,1835.3113,6310.049,1717.1154,2.439362,1.1046902,1.7294763,120.0,0
6987,1811.1538,6371.899,1724.9774,2.464426,1.1269102,1.7454184,120.0,0
6988,1804.066,6415.98,1719.3253,2.4868004,1.1411518,1.7567658,120.0,0
6989,1779.0481,6472.9697,1727.8523,2.5090597,1.162628,1.7711027,120.0,0
6990,1772.6687,6516.685,1720.5927,2.5317435,1.1769463,1.7821685,120.0,0
6991,1763.1371,6565.546,1714.4476,2.5561824,1.1935507,1.7944006,120.0,0
6992,1752.2072,6616.7803,1708.3887,2.5815365,1.2113177,1.8070972,120.0,0
6993,1742.9233,6667.8926,1700.0927,2.6076512,1.2289308,1.819671,120.0,0
6994,1737.0756,6714.9546,1689.1609,2.632964,1.2448164,1.831186,120.0,0
6995,1728.7555,6760.3135,1680.9052,2.65632,1.2607733,1.8421478,120.0,0
6996,1719.75,6802.4927,1674.1111,2.6775904,1.2759792,1.8522376,120.0,0
6997,1755.1465,6858.222,1614.5597,2.7263196,1.2879938,1.8658965,120.0,0
6998,1708.621,6944.166,1628.463,2.757898,1.3245475,1.8857836,120.0,0
6999,1689.1526,6980.457,1633.3088,2.7714944,1.3402184,1.8940154,120.0,0
7000,1694.1658,7024.789,1608.7832,2.8005843,1.3543341,1.90434,120.0,0
7001,1691.6871,7055.998,1597.4514,2.8185515,1.3654535,1.9114686,120.0,0
7002,1650.3346,7138.731,1602.744,2.8514237,1.4014626,1.9297528,120.0,0
7003,1639.3826,7185.163,1592.1919,2.8753095,1.4197116,1.9400162,120.0,0
7004,1620.8353,7239.8525,1584.891,2.9011812,1.4424608,1.9518832,120.0,0
7005,1620.1952,7295.4204,1557.9796,2.9354136,1.462475,1.9640619,120.0,0
7006,1584.9103,7310.238,1586.509,2.9296353,1.4743952,1.9666973,120.0,0
7007,1580.0742,7360.2964,1566.0405,2.9587884,1.4934008,1.977483,120.0,0
7008,1577.0038,7410.8467,1542.8105,2.9891558,1.5124815,1.9882629,120.0,0
7009,1547.6239,7477.5605,1536.8888,3.018706,1.5427362,2.0018446,120.0,0
7010,1548.5164,7521.619,1511.7606,3.0469654,1.5590966,2.0110517,120.0,0
7011,1548.5463,7565.383,1486.9705,3.0748265,1.5757314,2.020042,120.0,0
7012,1523.1763,7630.3433,1475.5358,3.1054993,1.605341,2.032848,120.0,0
7013,1509.2605,7690.5938,1453.9817,3.1382885,1.6313744,2.0446587,120.0,0
7014,1477.5762,7776.396,1433.9061,3.1802652,1.6711342,2.0609818,120.0,0
7015,1494.5525,7795.7607,1403.8461,3.200201,1.6759014,2.064887,120.0,0
7016,1448.1533,7839.51,1424.1036,3.2088225,1.7019272,2.072631,120.0,0
7017,1444.3495,7880.1426,1401.7258,3.233783,1.719128,2.0802598,120.0,0
7018,1436.0015,7938.5093,1371.5779,3.2686198,1.7446749,2.0909808,120.0,0
7019,1407.8336,7974.5474,1376.3318,3.2803671,1.7647736,2.097193,120.0,0
7020,1415.5703,8011.6904,1342.7266,3.30833,1.7789512,2.1040127,120.0,0
7021,1389.629,8057.14,1337.9222,3.3274465,1.8028384,2.111803,120.0,0
7022,1366.5798,8139.5503,1302.6046,3.3727808,1.8423594,2.1259036,120.0,0
7023,1332.0938,8186.104,1304.034,3.3893764,1.8688517,2.1334057,120.0,0
7024,1309.784,8238.451,1287.7839,3.415274,1.8959075,2.141906,120.0,0
7025,1285.8019,8285.994,1276.0706,3.4373782,1.9214126,2.149414,120.0,0
7026,1276.5125,8321.145,1258.4353,3.4573905,1.9388115,2.1550338,120.0,0
7027,1266.9098,8356.612,1240.4651,3.4775767,1.9565408,2.1606183,120.0,0
7028,1162.9325,8590.655,1153.3602,3.595708,2.0842743,2.1947987,120.0,0
7029,1132.0768,8636.824,1144.4233,3.6151216,2.1121354,2.2009065,120.0,0
7030,1119.8824,8667.539,1129.7773,3.6316247,2.1291807,2.2050695,120.0,0
7031,1108.9962,8704.102,1108.3115,3.652886,2.1488988,2.2100205,120.0,0
7032,1094.9496,8743.696,1086.7771,3.6750808,2.1708617,2.215226,120.0,0
7033,1080.3403,8782.957,1065.5576,3.6969228,2.1929452,2.2202635,120.0,0
7034,1064.7852,8822.526,1044.4532,3.718708,2.2155375,2.2252138,120.0,0
7035,1047.8772,8864.477,1021.8817,3.7417643,2.2397652,2.2303302,120.0,0
7036,1031.2972,8909.995,994.8233,3.7677019,2.2659683,2.2357585,120.0,0
7037,1022.5457,8963.739,950.2873,3.8032708,2.2953806,2.2420404,120.0,0
7038,997.5017,9000.949,938.9435,3.8197966,2.3192444,2.246096,120.0,0
7039,977.5962,9048.633,910.59827,3.8464603,2.347991,2.2512224,120.0,0
7040,939.29144,9069.305,929.0097,3.8453062,2.36585,2.2530327,120.0,0
7041,933.0336,9106.034,897.1326,3.869877,2.3865514,2.2569764,120.0,0
7042,927.7045,9150.594,854.7462,3.9009588,2.4116917,2.2615178,120.0,0
7043,889.3247,9207.441,833.1422,3.9271257,2.4495718,2.2668328,120.0,0
7044,857.11884,9254.769,814.30206,3.9490485,2.4815097,2.271031,120.0,0
7045,828.0406,9297.99,795.85046,3.9694114,2.5109034,2.2746892,120.0,0
7046,801.1329,9338.728,777.16174,3.98899,2.5387657,2.277988,120.0,0
7047,755.29803,9410.992,740.22284,4.0249367,2.588427,2.2835014,120.0,0
7048,774.6631,9411.112,719.78644,4.0333834,2.5850577,2.2837281,120.0,0
7049,762.26306,9446.768,689.6392,4.0557947,2.6081345,2.2863195,120.0,0
7050,729.9922,9474.011,690.9103,4.0629926,2.629682,2.2881272,120.0,0
7051,701.1359,9522.692,661.19934,4.088678,2.6636412,2.2913222,120.0,0
7052,282.4644,10121.418,260.4081,4.3996367,3.125183,2.3094585,120.0,0
7053,261.40417,10150.792,235.61757,4.4159207,3.149726,2.3092082,120.0,0
7054,1912.7797,5055.7397,1816.353,1.7914666,0.78259546,1.3668436,120.0,0
7055,1915.8789,5111.046,1812.1173,1.8213063,0.79342103,1.3842996,120.0,0
7056,1918.3032,5165.6157,1807.9662,1.8506157,0.80441755,1.401389,120.0,0
7057,1919.9229,5219.241,1804.0764,1.8792237,0.81555355,1.4180521,120.0,0
7058,1920.6841,5271.801,1800.5488,1.9070348,0.8267999,1.4342586,120.0,0
7059,1920.6488,5323.181,1797.3643,1.9340078,0.83810854,1.449982,120.0,0
7060,1920.0554,5373.2783,1794.3169,1.9601827,0.84940225,1.465201,120.0,0
7061,1919.4166,5422.1743,1790.8918,1.9858174,0.8605992,1.4799517,120.0,0
7062,1919.682,5470.4746,1786.0444,2.0116425,0.8716678,1.4944279,120.0,0
7063,1921.6449,5517.5933,1778.9901,2.0376902,0.882335,1.508461,120.0,0
7064,1921.2351,5567.559,1773.6659,2.0643373,0.8942339,1.5232233,120.0,0
7065,1920.03,5619.685,1768.3767,2.0919223,0.9069603,1.5385051,120.0,0
7066,1919.3474,5671.889,1761.9167,2.1199102,0.9198082,1.553693,120.0,0
7067,1920.6183,5723.204,1752.8567,2.1484082,0.9323075,1.5685091,120.0,0
7068,1899.5348,5794.2866,1764.2235,2.1780348,0.9536854,1.5887719,120.0,0
7069,1892.6385,5865.4453,1759.0648,2.2141864,0.9730874,1.6088866,120.0,0
7070,1867.738,5904.1113,1778.2875,2.2247367,0.98743147,1.6195511,120.0,0
7071,1883.1152,5963.111,1750.2611,2.2641737,1.0002955,1.6361364,120.0,0
7072,1859.7833,5997.08,1768.0132,2.2729602,1.0133665,1.6453568,120.0,0
7073,1853.1499,6058.7383,1761.5996,2.3045828,1.0311338,1.662252,120.0,0
7074,1874.423,6093.3994,1730.9448,2.3333323,1.0369523,1.67186,120.0,0
7075,1844.7955,6118.392,1756.6471,2.3345137,1.0489148,1.6784207,120.0,0
7076,1850.7535,6225.623,1723.5427,2.3978546,1.07786,1.7072759,120.0,0
7077,1847.0016,6363.515,1689.034,2.4752443,1.1183506,1.743474,120.0,0
7078,1832.2128,6408.9805,1691.4426,2.4950066,1.1342397,1.7551743,120.0,0
7079,1809.8602,6463.803,1698.4492,2.5170264,1.1544037,1.7691051,120.0,0
7080,1805.7802,6512.5273,1687.1698,2.5436192,1.1698284,1.7814703,120.0,0
7081,1797.4769,6562.9546,1679.2875,2.5694885,1.1866714,1.7941252,120.0,0
7082,1788.3427,6613.3193,1671.7365,2.5950863,1.2038213,1.8066428,120.0,0
7083,1780.0121,6662.963,1663.0046,2.6207368,1.2207922,1.818872,120.0,0
7084,1772.7455,6711.843,1652.8488,2.646524,1.2375197,1.830808,120.0,0
7085,1765.4281,6762.944,1641.3336,2.673737,1.2551506,1.8431686,120.0,0
7086,1751.1017,6825.1035,1632.3318,2.704649,1.2777771,1.8580072,120.0,0
7087,1780.2515,6838.969,1594.8134,2.7258542,1.2775947,1.861357,120.0,0
7088,1767.3033,6890.3716,1587.7936,2.7511027,1.2967334,1.8734694,120.0,0
7089,1717.999,7001.701,1593.6064,2.7968943,1.3423626,1.8992119,120.0,0
7090,1720.0262,7047.4287,1570.8286,2.825715,1.3577278,1.9096713,120.0,0
7091,1715.9852,7092.006,1554.5906,2.8512897,1.3738828,1.9197325,120.0,0
7092,1679.4093,7139.214,1572.0236,2.8642685,1.3964764,1.9301822,120.0,0
7093,1670.0162,7186.1694,1559.542,2.88916,1.4146476,1.9405706,120.0,0
7094,1659.898,7235.0835,1546.3136,2.9150724,1.4338192,1.9512733,120.0,0
7095,1654.14,7284.726,1527.4023,2.9434848,1.452717,1.9620345,120.0,0
7096,1616.2546,7345.8423,1536.2365,2.965213,1.4815012,1.9749061,120.0,0
7097,1613.4242,7393.482,1514.051,2.9939094,1.4995444,1.9850205,120.0,0
7098,1612.5586,7438.6084,1490.4138,3.0220337,1.5165424,1.994478,120.0,0
7099,1579.4238,7456.945,1515.5271,3.0192394,1.5291551,1.998026,120.0,0
7100,1580.9601,7501.193,1489.3749,3.0479503,1.5455503,2.0072308,120.0,0
7101,1555.104,7604.2793,1457.3977,3.10256,1.5895779,2.0279667,120.0,0
7102,1534.8655,7661.7134,1444.5779,3.1307158,1.6154991,2.0392308,120.0,0
7103,1524.3452,7712.447,1424.6813,3.1589508,1.6373645,2.0490909,120.0,0
7104,1521.321,7767.8794,1392.9036,3.1937118,1.6601211,2.0597267,120.0,0
7105,1511.3513,7808.339,1377.5256,3.2158048,1.6782106,2.067339,120.0,0
7106,1473.2452,7824.6274,1407.767,3.2098367,1.6913226,2.0701625,120.0,0
7107,1488.2284,7854.6387,1372.1603,3.2360437,1.7010053,2.07591,120.0,0
7108,1456.471,7908.0444,1370.5312,3.2573645,1.7284468,2.0855858,120.0,0
7109,1432.5671,7985.2324,1343.1597,3.2981029,1.764829,2.0994234,120.0,0
7110,1422.3345,8031.723,1321.379,3.3246415,1.786299,2.1076186,120.0,0
7111,1410.3738,8071.576,1305.6107,3.3461127,1.8054099,2.11452,120.0,0
7112,1396.6206,8136.2812,1272.8016,3.3836975,1.8358365,2.1255345,120.0,0
7113,1360.4086,8177.755,1280.7528,3.39591,1.8601178,2.1323416,120.0,0
7114,1333.4117,8224.466,1273.9672,3.4158978,1.8854284,2.1399043,120.0,0
7115,1313.558,8278.949,1252.9597,3.4444292,1.9131709,2.148676,120.0,0
7116,1300.1633,8318.213,1236.3009,3.4655087,1.933181,2.1548948,120.0,0
7117,1293.1693,8351.427,1217.241,3.4853046,1.9494725,2.1601195,120.0,0
7118,1296.5405,8383.3955,1187.5673,3.5088801,1.9635954,2.1651134,120.0,0
7119,1257.8813,8472.98,1154.4989,3.554265,2.011818,2.178503,120.0,0
7120,676.5639,9571.1045,626.08844,4.116275,2.6970754,2.2942972,120.0,0
7121,663.68774,9613.58,584.4915,4.144607,2.7254071,2.2966664,120.0,0
7122,637.0636,9650.236,565.0787,4.162315,2.752539,2.2985828,120.0,0
7123,609.6284,9701.1045,526.1115,4.191447,2.7891572,2.3009367,120.0,0
7124,551.2696,9729.737,550.09515,4.1891227,2.817089,2.3019695,120.0,0
7125,544.99384,9774.389,495.97922,4.222652,2.8464687,2.3039854,120.0,0
7126,513.3272,9811.67,477.89398,4.239378,2.8758812,2.305253,120.0,0
7127,490.40027,9847.031,452.30554,4.258527,2.9028304,2.3063383,120.0,0
7128,471.75998,9879.804,425.04218,4.2775793,2.9276032,2.3072102,120.0,0
7129,425.7808,9919.001,417.0272,4.2901993,2.9615107,2.3079422,120.0,0
7130,1946.8701,5055.228,1779.7704,1.8061004,0.7767127,1.3668911,120.0,0
7131,1949.8551,5110.2593,1775.5259,1.8357785,0.78754455,1.3842326,120.0,0
7132,1952.2448,5164.747,1771.2928,1.8650572,0.7985685,1.4012718,120.0,0
7133,1953.8567,5218.403,1767.3083,1.8937,0.8097446,1.4179239,120.0,0
7134,1954.5696,5270.9756,1763.7549,1.9215138,0.8210266,1.4341186,120.0,0
7135,1954.3727,5322.141,1760.7079,1.9483143,0.8323311,1.4497656,120.0,0
7136,1953.4012,5371.5293,1758.0964,1.9739547,0.84353745,1.4647624,120.0,0
7137,1952.0609,5418.8027,1755.5583,1.9984236,0.85448617,1.4790187,120.0,0
7138,1951.4381,5463.522,1751.9932,2.0219564,0.8648843,1.4924144,120.0,0
7139,1960.2743,5507.5664,1737.451,2.0494597,0.8738069,1.5054882,120.0,0
7140,1955.5906,5562.916,1736.2843,2.0770874,0.8876438,1.5218534,120.0,0
7141,1953.7733,5615.474,1731.5901,2.1046398,0.9005803,1.5372567,120.0,0
7142,1955.1685,5665.1304,1723.0693,2.1321952,0.9125125,1.5516796,120.0,0
7143,1929.9238,5771.7104,1734.7616,2.179072,0.94301426,1.5823973,120.0,0
7144,1944.8523,5814.9443,1710.4913,2.209527,0.95175815,1.5946125,120.0,0
7145,1919.526,5839.4414,1734.485,2.2116923,0.9619663,1.6016233,120.0,0
7146,1909.9712,5894.238,1734.7657,2.2377431,0.9777226,1.6170262,120.0,0
7147,1925.7511,5940.931,1707.867,2.2707183,0.9875603,1.6300057,120.0,0
7148,1905.8997,5984.9204,1720.8168,2.2863855,1.0023851,1.6422261,120.0,0
7149,1903.4147,6054.518,1708.137,2.324282,1.0216149,1.6613132,120.0,0
7150,1926.5854,6083.8066,1675.0135,2.3512082,1.0261748,1.6691351,120.0,0
7151,1895.8894,6140.942,1695.8064,2.369698,1.0466764,1.6847175,120.0,0
7152,1893.533,6206.9,1681.4506,2.406129,1.0656464,1.7023383,120.0,0
7153,1878.0105,6329.6157,1664.6044,2.4695032,1.1034948,1.7346354,120.0,0
7154,1870.6938,6398.323,1652.1073,2.5059376,1.1249593,1.7524086,120.0,0
7155,1846.8923,6447.316,1663.3899,2.5237417,1.1433362,1.7650174,120.0,0
7156,1838.773,6507.065,1652.9708,2.5549753,1.1627575,1.7801751,120.0,0
7157,1830.4662,6559.391,1644.4962,2.5819457,1.1801708,1.7933156,120.0,0
7158,1822.0669,6609.484,1636.2836,2.6076975,1.1971012,1.8057766,120.0,0
7159,1814.0741,6658.5923,1627.3928,2.633177,1.2138429,1.8178781,120.0,0
7160,1806.6302,6707.2896,1617.4761,2.6587825,1.2305485,1.8297646,120.0,0
7161,1799.8098,6754.9385,1606.706,2.684165,1.2469974,1.8412843,120.0,0
7162,1786.2837,6799.8735,1603.9811,2.7050421,1.26377,1.8520677,120.0,0
7163,1798.4116,6859.3394,1565.7515,2.7463207,1.2816395,1.8660436,120.0,0
7164,1778.6774,6934.1343,1556.0725,2.7827625,1.3097744,1.883578,120.0,0
7165,1754.7762,6988.6387,1558.9218,2.8052278,1.3319911,1.8962339,120.0,0
7166,1745.1443,7087.3794,1524.0045,2.8615088,1.3677888,1.9185796,120.0,0
7167,1709.8129,7137.475,1539.7412,2.8765879,1.3908638,1.9298849,120.0,0
7168,1702.1991,7183.707,1525.5732,2.9018373,1.4085175,1.9400983,120.0,0
7169,1693.8419,7230.1475,1511.5724,2.9270077,1.4265399,1.9502474,120.0,0
7170,1686.7753,7276.9824,1495.345,2.9531295,1.4446905,1.9603618,120.0,0
7171,1649.7794,7333.3154,1506.8296,2.9720044,1.4712188,1.9724362,120.0,0
7172,1646.48,7379.2593,1485.8143,2.9994812,1.4887898,1.9821409,120.0,0
7173,1644.0829,7422.9644,1464.3673,3.026089,1.5055891,1.9912454,120.0,0
7174,1612.4575,7481.6914,1466.3776,3.049354,1.5328679,2.0033734,120.0,0
7175,1613.5225,7521.9165,1442.0011,3.0755212,1.548134,2.0115476,120.0,0
7176,1582.6455,7542.551,1463.952,3.075052,1.561059,2.0156937,120.0,0
7177,1586.7113,7581.832,1436.416,3.102034,1.575608,2.0235982,120.0,0
7178,1562.5408,7641.5786,1426.9592,3.1298437,1.6029313,2.0354035,120.0,0
7179,1564.9255,7684.189,1397.9304,3.158522,1.6194814,2.0436985,120.0,0
7180,1548.3068,7771.194,1360.6619,3.2079227,1.6572542,2.0602927,120.0,0
7181,1521.7975,7845.45,1341.095,3.2449174,1.6918962,2.074182,120.0,0
7182,1489.5084,7904.6836,1336.8707,3.2696853,1.7216018,2.0850778,120.0,0
