node_id,x,y,z,ux,uy,uz,temp,s11,s22,s12,smises,defect_label
7053,1775.2749,2015.5172,1951.2671,-0.74737453,0.26075155,-0.47774494,120.0,-12.726012587547302,-0.10515804961323738,-0.4390345811843872,12.696675896644592,0
7054,1775.2749,2030.4597,1951.2671,-0.7530819,0.26288125,-0.47848484,120.0,-13.021977663040161,-0.10530871711671352,-0.4194749854505062,12.990099310874939,0
7055,1775.2749,2045.4023,1951.2671,-0.75906,0.26446867,-0.47897232,120.0,-13.316426753997803,-0.10681787226349115,-0.39675600454211235,13.281251788139343,0
7056,1775.2749,2060.3447,1951.2671,-0.76486224,0.26664364,-0.4796417,120.0,-13.595972299575806,-0.10999665688723326,-0.3700972832739353,13.556600451469421,0
7057,1775.2749,2075.2874,1951.2671,-0.77090126,0.26830247,-0.4801106,120.0,-13.837617754936218,-0.11555389314889908,-0.3402189239859581,13.792920351028442,0
7058,1775.2749,2090.23,1951.2671,-0.7768069,0.27051324,-0.4807328,120.0,-14.032456278800964,-0.12353548500686884,-0.3070470280945301,13.981350779533386,0
7059,1775.2749,2105.1724,1951.2671,-0.7828989,0.27229196,-0.48122025,120.0,-14.146359920501709,-0.13467236515134573,-0.2715567834675312,14.087488532066345,0
7060,1775.2749,2120.115,1951.2671,-0.78889793,0.27452385,-0.48183134,120.0,-14.178337574005127,-0.1487296400591731,-0.23493610695004463,14.110563397407532,0
7061,1775.2749,2135.0574,1951.2671,-0.7950342,0.27646232,-0.48237714,120.0,-14.099140524864197,-0.16591755580157042,-0.1980410311371088,14.021247744560242,0
7062,1764.2267,864.9425,1961.2618,-0.22484398,0.1280945,-0.15036578,120.0,-8.344683647155762,-0.6775541678071022,-0.22480756789445877,8.03719288110733,0
7063,1764.2267,879.8851,1961.2618,-0.23324046,0.12997627,-0.15922102,120.0,-8.114243566989899,-0.6606314182281494,-0.26671539060771465,7.81888210773468,0
7064,1764.2267,894.8276,1961.2618,-0.24196033,0.13174222,-0.16782762,120.0,-7.961403906345367,-0.6389836668968201,-0.3058996945619583,7.680552780628204,0
7065,1764.2267,909.77014,1961.2618,-0.25040388,0.13360204,-0.1765731,120.0,-7.858503103256226,-0.6157965883612633,-0.3429942801594734,7.593014180660248,0
7066,1764.2267,924.71265,1961.2618,-0.25906914,0.13526866,-0.18505925,120.0,-7.8183979988098145,-0.5898750871419907,-0.3773546516895294,7.569384515285492,0
7067,1764.2267,939.65515,1961.2618,-0.2675362,0.13708083,-0.19364986,120.0,-7.823686242103577,-0.5632996112108231,-0.4081028252840042,7.591096878051758,0
7068,1764.2267,954.5977,1961.2618,-0.27618057,0.13869101,-0.20200455,120.0,-7.867268443107605,-0.536163929849863,-0.4354405179619789,7.6509387493133545,0
7069,1764.2267,969.5402,1961.2618,-0.284663,0.14045314,-0.21041356,120.0,-7.941702842712402,-0.5094519592821598,-0.45916424319148064,7.740894019603729,0
7070,1764.2267,984.4828,1961.2618,-0.29328883,0.14203814,-0.21861163,120.0,-8.035492837429047,-0.48351139202713966,-0.479434609413147,7.849317789077759,0
7071,1764.2267,999.4253,1961.2618,-0.30177724,0.14375517,-0.22682403,120.0,-8.143255591392517,-0.458851583302021,-0.49661732092499733,7.9706326723098755,0
7072,1764.2267,1014.3678,1961.2618,-0.31037363,0.14533676,-0.23483783,120.0,-8.257179915904999,-0.4356079064309597,-0.510931134223938,8.096995890140533,0
7073,1764.2267,1029.3103,1961.2618,-0.3188486,0.14701681,-0.24283853,120.0,-8.373071789741516,-0.414028812199831,-0.5228643678128719,8.224202692508698,0
7074,1764.2267,1044.2529,1961.2618,-0.3274011,0.14860743,-0.25064552,120.0,-8.487504243850708,-0.39403877034783363,-0.5327001959085464,8.348895132541656,0
7075,1764.2267,1059.1954,1961.2618,-0.33583906,0.15025948,-0.25841996,120.0,-8.59779679775238,-0.3757147677242756,-0.540822371840477,8.468445181846619,0
7076,1764.2267,1074.138,1961.2618,-0.34433177,0.15186428,-0.26600266,120.0,-8.703137636184692,-0.35889099538326263,-0.5475119352340698,8.582149267196655,0
7077,1764.2267,1089.0804,1961.2618,-0.35271123,0.15349671,-0.27353895,120.0,-8.802169919013977,-0.3435415290296078,-0.5530138462781906,8.688717484474182,0
7078,1764.2267,1104.023,1961.2618,-0.3611293,0.15511636,-0.28088456,120.0,-8.89515769481659,-0.3294958546757698,-0.5575620457530022,8.788520097732544,0
7079,1764.2267,1118.9656,1961.2618,-0.36943293,0.15673627,-0.28817415,120.0,-8.981632471084595,-0.3166775405406952,-0.5612990483641624,8.881151914596558,0
7080,1764.2267,1133.9081,1961.2618,-0.37776354,0.1583693,-0.2952737,120.0,-9.0621417760849,-0.3049458898603916,-0.5643998980522156,8.967246651649475,0
7081,1764.2267,1148.8506,1961.2618,-0.38597795,0.15998225,-0.30231053,120.0,-9.136718153953552,-0.2942070811986923,-0.5669455230236053,9.04689347743988,0
7082,1764.2267,1163.7931,1961.2618,-0.39421096,0.16162637,-0.3091583,120.0,-9.205893397331238,-0.2843557819724083,-0.5690582394599915,9.120688319206238,0
7083,1764.2267,1178.7356,1961.2618,-0.40232655,0.16323665,-0.3159388,120.0,-9.269936442375183,-0.275298897176981,-0.5707854852080345,9.188948512077332,0
7084,1764.2267,1193.6781,1961.2618,-0.41045442,0.16488951,-0.32253146,120.0,-9.329284429550171,-0.26696121506392956,-0.5722086504101753,9.252155900001526,0
7085,1764.2267,1208.6207,1961.2618,-0.41846433,0.16650034,-0.32905382,120.0,-9.384289979934692,-0.25925866328179836,-0.5733579322695732,9.310704708099365,0
7086,1764.2267,1223.5632,1961.2618,-0.42648178,0.16815992,-0.33538994,120.0,-9.435297846794128,-0.2521385885775089,-0.5742853432893753,9.364970207214355,0
7087,1764.2267,1238.5057,1961.2618,-0.43438125,0.16977361,-0.34165365,120.0,-9.482664823532104,-0.24552874453365803,-0.5750124007463455,9.415343642234802,0
7088,1764.2267,1253.4482,1961.2618,-0.44228482,0.17143822,-0.3477331,120.0,-9.526667594909668,-0.23939222656190395,-0.5755710303783417,9.462122321128845,0
7089,1764.2267,1268.3907,1961.2618,-0.45007095,0.17305651,-0.35373896,120.0,-9.567631602287292,-0.23366859182715416,-0.5759783089160919,9.50566053390503,0
7090,1764.2267,1283.3334,1961.2618,-0.45785883,0.17472483,-0.35956272,120.0,-9.605786323547363,-0.22833169996738434,-0.5762527883052826,9.546201229095459,0
7091,1764.2267,1298.2759,1961.2618,-0.46552998,0.176349,-0.36531237,120.0,-9.641415357589722,-0.22333174757659435,-0.5764090865850449,9.584052324295044,0
7092,1764.2267,1313.2184,1961.2618,-0.4732014,0.17802003,-0.37088194,120.0,-9.674715876579285,-0.21864981576800346,-0.5764570832252502,9.619420289993286,0
7093,1764.2267,1328.1609,1961.2618,-0.48075694,0.17965098,-0.3763778,120.0,-9.705931305885315,-0.2142450548708439,-0.576409824192524,9.652568101882935,0
7094,1764.2267,1343.1034,1961.2618,-0.4883122,0.18132399,-0.38169542,120.0,-9.735237002372742,-0.21010340750217438,-0.576271615922451,9.683677554130554,0
7095,1764.2267,1358.046,1961.2618,-0.49575242,0.18296243,-0.38694042,120.0,-9.762842178344727,-0.20619138702750206,-0.5760543569922447,9.712973952293396,0
7096,1764.2267,1372.9885,1961.2618,-0.5031927,0.18463685,-0.39200878,120.0,-9.788906335830688,-0.2024983037263155,-0.5757588148117065,9.740620851516724,0
7097,1764.2267,1387.931,1961.2618,-0.51051825,0.18628328,-0.39700627,120.0,-9.813612818717957,-0.19899656251072884,-0.5753958746790886,9.76681637763977,0
7098,1764.2267,1402.8735,1961.2618,-0.51784533,0.1879587,-0.40182835,120.0,-9.837108731269836,-0.19567781314253807,-0.5749639868736267,9.791709542274475,0
7099,1764.2267,1417.816,1961.2618,-0.5250577,0.18961357,-0.40658215,120.0,-9.859560251235962,-0.19251909852027893,-0.5744732618331909,9.815478563308716,0
7100,1764.2267,1432.7587,1961.2618,-0.5322739,0.19128963,-0.4111613,120.0,-9.881105542182922,-0.18951383978128433,-0.5739205926656723,9.838263392448425,0
7101,1764.2267,1447.7012,1961.2618,-0.5393748,0.19295333,-0.4156755,120.0,-9.90190064907074,-0.1866427008062601,-0.57331532984972,9.860229730606079,0
7102,1764.2267,1462.6437,1961.2618,-0.54648286,0.1946297,-0.4200152,120.0,-9.922076940536499,-0.183900473639369,-0.572653166949749,9.881510376930237,0
7103,1764.2267,1477.5862,1961.2618,-0.5534746,0.19630261,-0.42429417,120.0,-9.94178831577301,-0.181270569562912,-0.5719429850578308,9.902267575263977,0
7104,1764.2267,1492.5287,1961.2618,-0.5604777,0.19797897,-0.4283982,120.0,-9.961162567138672,-0.17874890379607677,-0.5711793676018715,9.922629594802856,0
7105,1764.2267,1507.4713,1961.2618,-0.5673627,0.19966151,-0.43244663,120.0,-9.980356812477112,-0.1763209830969572,-0.5703708678483963,9.942761301994324,0
7106,1764.2267,1522.4138,1961.2618,-0.57426447,0.20133749,-0.43631887,120.0,-9.999500274658203,-0.17398370616137981,-0.5695109218358994,9.962791323661804,0
7107,1764.2267,1537.3563,1961.2618,-0.5810456,0.20303008,-0.4401416,120.0,-10.01875913143158,-0.17172410152852535,-0.568607971072197,9.982892751693726,0
7108,1764.2267,1552.2988,1961.2618,-0.58785,0.20470525,-0.4437862,120.0,-10.03826892375946,-0.1695399433374405,-0.567654050886631,10.00320053100586,0
7109,1764.2267,1567.2413,1961.2618,-0.59453034,0.20640847,-0.44738832,120.0,-10.058210492134094,-0.16741934046149254,-0.5666578188538551,10.02390205860138,0
7110,1764.2267,1582.184,1961.2618,-0.60124165,0.20808232,-0.45080954,120.0,-10.078734874725342,-0.16536086425185204,-0.5656094327569008,10.045146226882935,0
7111,1764.2267,1597.1265,1961.2618,-0.6078246,0.20979679,-0.4541964,120.0,-10.10004198551178,-0.16335336491465569,-0.564518116414547,10.067139267921448,0
7112,1764.2267,1612.069,1961.2618,-0.6144475,0.21146862,-0.45739862,120.0,-10.122309446334839,-0.16139613930135965,-0.5633715763688087,10.090056419372559,0
7113,1764.2267,1627.0115,1961.2618,-0.6209369,0.21319516,-0.46057585,120.0,-10.145760774612427,-0.15947849676012993,-0.562179908156395,10.114127039909363,0
7114,1764.2267,1641.954,1961.2618,-0.62747645,0.21486418,-0.46356368,120.0,-10.170616865158081,-0.1576003422960639,-0.5609274655580521,10.13956904411316,0
7115,1764.2267,1656.8966,1961.2618,-0.6338763,0.21660374,-0.46653715,120.0,-10.197128415107727,-0.15575131215155125,-0.5596256330609322,10.16663920879364,0
7116,1764.2267,1671.8391,1961.2618,-0.6403382,0.21826896,-0.46931544,120.0,-10.225583672523499,-0.1539317648857832,-0.5582542046904564,10.1956205368042,0
7117,1764.2267,1686.7816,1961.2618,-0.64665294,0.22002266,-0.47209126,120.0,-10.256260633468628,-0.15213163942098618,-0.5568261966109276,10.226797819137573,0
7118,1764.2267,1701.7241,1961.2618,-0.65304327,0.22168292,-0.4746651,120.0,-10.289549827575684,-0.1503514377400279,-0.5553152337670326,10.260555624961853,0
7119,1764.2267,1716.6666,1961.2618,-0.659278,0.22345215,-0.47724983,120.0,-10.325754046440125,-0.14858160447329283,-0.553736113011837,10.297203183174133,0
7120,1764.2267,1731.6093,1961.2618,-0.66560346,0.22510602,-0.47962463,120.0,-10.365413784980774,-0.14682233054190874,-0.5520540848374367,10.337273478507996,0
7121,1764.2267,1746.5518,1961.2618,-0.6717638,0.22689244,-0.4820252,120.0,-10.408847332000732,-0.14506512694060802,-0.5502855330705643,10.381091117858887,0
7122,1764.2267,1761.4943,1961.2618,-0.67803174,0.22853824,-0.4842068,120.0,-10.456814050674438,-0.14330911170691252,-0.548384428024292,10.429406642913818,0
7123,1764.2267,1776.4368,1961.2618,-0.6841243,0.23034383,-0.48643064,120.0,-10.509623289108276,-0.1415479425340891,-0.5463676899671555,10.482534646987915,0
7124,1764.2267,1791.3793,1961.2618,-0.69034314,0.23197974,-0.48842552,120.0,-10.568347930908203,-0.1397785171866417,-0.5441741496324539,10.541537523269653,0
7125,1764.2267,1806.3219,1961.2618,-0.69637555,0.23380682,-0.49048066,120.0,-10.633240938186646,-0.13799867685884237,-0.5418186038732529,10.606672763824463,0
7126,1764.2267,1821.2644,1961.2618,-0.7025545,0.23543082,-0.49229613,120.0,-10.705814838409424,-0.13620150089263916,-0.539220042526722,10.679440259933472,0
7127,1764.2267,1836.2069,1961.2618,-0.70853585,0.2372821,-0.49419117,120.0,-10.78617548942566,-0.134392524138093,-0.5363854095339775,10.759946465492249,0
7128,1764.2267,1851.1494,1961.2618,-0.71468544,0.2388922,-0.49583572,120.0,-10.876430988311768,-0.1325589856132865,-0.5332083404064178,10.850286722183228,0
7129,1764.2267,1866.0919,1961.2618,-0.72062683,0.24077082,-0.49758017,120.0,-10.976377606391907,-0.13072000071406364,-0.5296767204999924,10.950250387191772,0
7130,1764.2267,1881.0344,1961.2618,-0.7267587,0.24236539,-0.4990639,120.0,-11.088882327079773,-0.1288552200421691,-0.5256539098918438,11.062692165374756,0
7131,1764.2267,1895.977,1961.2618,-0.7326738,0.24427491,-0.5006682,120.0,-11.213152647018433,-0.12700671423226595,-0.5210883915424347,11.186799764633179,0
7132,1764.2267,1910.9196,1961.2618,-0.73880124,0.2458533,-0.5020035,120.0,-11.35290515422821,-0.1251471173018217,-0.5158120952546597,11.32628047466278,0
7133,1764.2267,1925.862,1961.2618,-0.7447065,0.24779755,-0.5034792,120.0,-11.506310939788818,-0.12335533555597067,-0.5096999332308769,11.479262351989746,0
7134,1764.2267,1940.8046,1961.2618,-0.7508437,0.2493611,-0.50468135,120.0,-11.677761673927307,-0.12160498835146427,-0.5025624223053455,11.650132060050964,0
7135,1764.2267,1955.7471,1961.2618,-0.7567592,0.251344,-0.506041,120.0,-11.863752722740173,-0.12002932745963335,-0.49415123462677,11.835309386253357,0
7136,1764.2267,1970.6897,1961.2618,-0.7629212,0.2528978,-0.50712955,120.0,-12.068493008613586,-0.11862899083644152,-0.4842909127473831,12.038999915122986,0
7137,1764.2267,1985.6322,1961.2618,-0.7688702,0.25492275,-0.5083869,120.0,-12.286104321479797,-0.1176051702350378,-0.47255789488554,12.255207657814026,0
7138,1764.2267,2000.5747,1961.2618,-0.7750711,0.25647804,-0.5093859,120.0,-12.518449187278748,-0.11704334057867527,-0.4588705636560917,12.485779762268066,0
7139,1764.2267,2015.5172,1961.2618,-0.78107786,0.25854677,-0.51055604,120.0,-12.757089376449585,-0.11719899531453848,-0.44262997433543205,12.722132325172424,0
7140,1764.2267,2030.4597,1961.2618,-0.7873289,0.2601237,-0.51149416,120.0,-12.997825622558594,-0.11832659412175417,-0.42397110164165497,12.960004210472107,0
7141,1764.2267,2045.4023,1961.2618,-0.7934153,0.26223475,-0.5125939,120.0,-13.231043219566345,-0.12065919954329729,-0.40227479860186577,13.18966293334961,0
7142,1764.2267,2060.3447,1961.2618,-0.79972184,0.26386374,-0.513503,120.0,-13.442802786827087,-0.12466372549533844,-0.37797870486974716,13.397027850151062,0
7143,1764.2267,2075.2874,1961.2618,-0.80590105,0.26601082,-0.5145529,120.0,-13.62552797794342,-0.1304241567850113,-0.3508087433874607,13.57451605796814,0
7144,1764.2267,2090.23,1961.2618,-0.81226194,0.26772973,-0.5154658,120.0,-13.755819082260132,-0.13851126469671726,-0.32142065837979317,13.698525786399841,0
7145,1764.2267,2105.1724,1961.2618,-0.8185341,0.26990226,-0.5164939,120.0,-13.830826997756958,-0.14881206396967173,-0.2903105206787586,13.766337871551514,0
7146,1764.2267,2120.115,1961.2618,-0.8249455,0.2717473,-0.51744497,120.0,-13.825328707695007,-0.16170283127576113,-0.2581289801746607,13.752584099769592,0
7147,1764.2267,2135.0574,1961.2618,-0.8313018,0.2739339,-0.51849586,120.0,-13.74099349975586,-0.17699882946908474,-0.22626257501542568,13.659102201461792,0
7148,1753.1222,864.9425,1971.1942,-0.24008216,0.12752849,-0.16388524,120.0,-8.995136260986328,-0.6468817219138145,-0.24382988922297955,8.70026409626007,0
7149,1753.1222,879.8851,1971.1942,-0.24893643,0.12938988,-0.17252627,120.0,-8.773788332939148,-0.6317784115672112,-0.27995328791439533,8.489700436592102,0
7150,1753.1222,894.8276,1971.1942,-0.2575635,0.13120824,-0.18144777,120.0,-8.615390479564667,-0.6138010695576668,-0.31579841300845146,8.343671977519989,0
7151,1753.1222,909.77014,1971.1942,-0.2664038,0.13293672,-0.19006106,120.0,-8.507179915904999,-0.5931994691491127,-0.34916356950998306,8.24909383058548,0
7152,1753.1222,924.71265,1971.1942,-0.2750392,0.13473114,-0.19882691,120.0,-8.445541739463806,-0.5712524130940437,-0.380371268838644,8.20165729522705,0
7153,1753.1222,939.65515,1971.1942,-0.28385976,0.13638143,-0.20734946,120.0,-8.423560857772827,-0.5480703860521317,-0.4089057818055153,8.194258213043213,0
7154,1753.1222,954.5977,1971.1942,-0.29251555,0.13813539,-0.21596046,120.0,-8.43750673532486,-0.5245402902364731,-0.434531781822443,8.222618341445923,0
7155,1753.1222,969.5402,1971.1942,-0.3013161,0.13974217,-0.22435525,120.0,-8.476837575435638,-0.5010315850377083,-0.4572802595794201,8.275993347167969,0
7156,1753.1222,984.4828,1971.1942,-0.30998534,0.14145389,-0.2327957,120.0,-8.538391947746277,-0.4780680574476719,-0.47719964757561684,8.350928246974945,0
7157,1753.1222,999.4253,1971.1942,-0.31876478,0.14304139,-0.24103913,120.0,-8.613643527030945,-0.4558958411216736,-0.4944150783121586,8.43878561258316,0
7158,1753.1222,1014.3678,1971.1942,-0.32743096,0.14471513,-0.24929088,120.0,-8.698570847511292,-0.4348604381084442,-0.5092241317033768,8.535426139831543,0
7159,1753.1222,1029.3103,1971.1942,-0.33617994,0.14629921,-0.2573597,120.0,-8.788618087768555,-0.41499013453722,-0.5218134708702564,8.636295437812805,0
7160,1753.1222,1044.2529,1971.1942,-0.34482393,0.14794187,-0.26540798,120.0,-8.880027770996094,-0.39648865908384323,-0.5325189381837845,8.737614750862122,0
7161,1753.1222,1059.1954,1971.1942,-0.35352817,0.1495314,-0.2732805,120.0,-8.971163034439087,-0.3792496584355831,-0.5415624976158142,8.8378164768219,0
7162,1753.1222,1074.138,1971.1942,-0.3621304,0.15115042,-0.28111264,120.0,-9.059399366378784,-0.36335616558790207,-0.5492065846920013,8.934298753738403,0
7163,1753.1222,1089.0804,1971.1942,-0.37077495,0.15274912,-0.28877142,120.0,-9.144539952278137,-0.3486601933836937,-0.555666521191597,9.02695643901825,0
7164,1753.1222,1104.023,1971.1942,-0.37931776,0.15435152,-0.29637697,120.0,-9.2251296043396,-0.33516084030270576,-0.5611157789826393,9.114374041557312,0
7165,1753.1222,1118.9656,1971.1942,-0.38788927,0.15596004,-0.30380926,120.0,-9.301482081413269,-0.3227201923727989,-0.5657357573509216,9.196950674057007,0
7166,1753.1222,1133.9081,1971.1942,-0.39635774,0.15755177,-0.31117976,120.0,-9.372982621192932,-0.3112904168665409,-0.5696328431367874,9.274115681648254,0
7167,1753.1222,1148.8506,1971.1942,-0.40484482,0.15916914,-0.31837642,120.0,-9.440041661262512,-0.30076106265187263,-0.5729464665055275,9.346348285675049,0
7168,1753.1222,1163.7931,1971.1942,-0.41322723,0.16075501,-0.32550564,120.0,-9.502543807029724,-0.29106422513723373,-0.5757409557700157,9.413576126098633,0
7169,1753.1222,1178.7356,1971.1942,-0.42162094,0.1623797,-0.33246067,120.0,-9.560858964920044,-0.28211753256618977,-0.5781170800328255,9.476220607757568,0
7170,1753.1222,1193.6781,1971.1942,-0.42990845,0.16396345,-0.3393445,120.0,-9.615124344825745,-0.27384927682578564,-0.5801152139902115,9.534457445144653,0
7171,1753.1222,1208.6207,1971.1942,-0.43820205,0.16559389,-0.34605417,120.0,-9.665644407272339,-0.26619994454085827,-0.5818049907684326,9.588628768920898,0
7172,1753.1222,1223.5632,1971.1942,-0.44638824,0.16717839,-0.35269007,120.0,-9.712660670280457,-0.25910238549113274,-0.583213746547699,9.639009952545166,0
7173,1753.1222,1238.5057,1971.1942,-0.45457673,0.16881314,-0.3591522,120.0,-9.756422638893127,-0.25251403637230396,-0.5843879133462906,9.685876488685608,0
7174,1753.1222,1253.4482,1971.1942,-0.46265712,0.17040052,-0.3655392,120.0,-9.797197818756104,-0.24637562222778797,-0.5853479206562042,9.729524731636047,0
7175,1753.1222,1268.3907,1971.1942,-0.47073728,0.17203842,-0.3717531,120.0,-9.835196018218994,-0.2406565360724926,-0.5861236751079559,9.770182609558105,0
7176,1753.1222,1283.3334,1971.1942,-0.47870898,0.17363033,-0.37789136,120.0,-9.870673656463623,-0.23530619964003563,-0.5867317840456963,9.80813181400299,0
7177,1753.1222,1298.2759,1971.1942,-0.48667893,0.17527048,-0.38385737,120.0,-9.903813242912292,-0.23030237294733524,-0.5871907100081444,9.84356701374054,0
7178,1753.1222,1313.2184,1971.1942,-0.49454013,0.17686808,-0.38974783,120.0,-9.9348464012146,-0.22560259886085987,-0.5875148475170135,9.87674069404602,0
7179,1753.1222,1328.1609,1971.1942,-0.5023991,0.17850982,-0.395467,120.0,-9.963936686515808,-0.22119037620723248,-0.5877148881554604,9.907825231552124,0
7180,1753.1222,1343.1034,1971.1942,-0.5101492,0.18011405,-0.4011116,120.0,-9.991289734840393,-0.21703032590448856,-0.5878037288784981,9.937043905258179,0
7181,1753.1222,1358.046,1971.1942,-0.5178974,0.1817569,-0.40658578,120.0,-10.017054915428162,-0.21310999244451523,-0.5877867937088013,9.964551568031311,0
7182,1753.1222,1372.9885,1971.1942,-0.5255364,0.18336846,-0.41198695,120.0,-10.041414976119995,-0.20939994044601917,-0.5876758843660355,9.990545868873596,0
7183,1753.1222,1387.931,1971.1942,-0.5331748,0.18501201,-0.4172183,120.0,-10.0645090341568,-0.2058905940502882,-0.5874728485941887,10.015170693397522,0
7184,1753.1222,1402.8735,1971.1942,-0.5407035,0.1866315,-0.42237902,120.0,-10.086502313613892,-0.20255731418728828,-0.5871885493397713,10.03860318660736,0
7185,1753.1222,1417.816,1971.1942,-0.5482337,0.18827549,-0.42737025,120.0,-10.107526302337646,-0.19939264096319675,-0.5868223607540131,10.060977697372437,0
7186,1753.1222,1432.7587,1971.1942,-0.5556534,0.18990341,-0.43229404,120.0,-10.127734541893005,-0.19637580960988998,-0.5863844007253647,10.082458853721619,0
7187,1753.1222,1447.7012,1971.1942,-0.56307757,0.19154757,-0.43704823,120.0,-10.147253632545471,-0.19350098259747028,-0.5858721286058426,10.103174448013306,0
7188,1753.1222,1462.6437,1971.1942,-0.57039,0.19318436,-0.44173884,120.0,-10.166231393814087,-0.19075045734643936,-0.5852950513362885,10.123281955718994,0
7189,1753.1222,1477.5862,1971.1942,-0.57771087,0.19482847,-0.44625935,120.0,-10.184792518615723,-0.18811964057385921,-0.5846491232514381,10.142906785011292,0
7190,1753.1222,1492.5287,1971.1942,-0.5849182,0.1964746,-0.450721,120.0,-10.203084111213684,-0.18559321574866772,-0.5839433819055557,10.162204027175903,0
7191,1753.1222,1507.4713,1971.1942,-0.59213907,0.19811837,-0.45501143,120.0,-10.221232652664185,-0.18316765874624252,-0.5831723064184189,10.181300640106201,0
7192,1753.1222,1522.4138,1971.1942,-0.5992438,0.19977434,-0.45924866,120.0,-10.239389777183533,-0.18082950450479984,-0.5823446810245514,10.200355648994446,0
7193,1753.1222,1537.3563,1971.1942,-0.60636806,0.20141745,-0.46331286,120.0,-10.257689476013184,-0.17857611365616322,-0.581453412771225,10.219501972198486,0
7194,1753.1222,1552.2988,1971.1942,-0.61337316,0.20308381,-0.46733046,120.0,-10.276291489601135,-0.17639541812241077,-0.5805072709918022,10.238905906677246,0
7195,1753.1222,1567.2413,1971.1942,-0.62040484,0.20472585,-0.47117257,120.0,-10.295344710350037,-0.174285551533103,-0.5794972777366638,10.258715510368347,0
7196,1753.1222,1582.184,1971.1942,-0.6273136,0.20640327,-0.47497565,120.0,-10.315020322799683,-0.1722355205565691,-0.5784324035048485,10.279107928276062,0
7197,1753.1222,1597.1265,1971.1942,-0.6342572,0.20804371,-0.47860005,120.0,-10.335493087768555,-0.1702441368252039,-0.5773013308644295,10.30025601387024,0
7198,1753.1222,1612.069,1971.1942,-0.6410731,0.20973293,-0.482194,120.0,-10.356948733329773,-0.16830123774707317,-0.5761135667562485,10.322351217269897,0
7199,1753.1222,1627.0115,1971.1942,-0.6479334,0.21137112,-0.48560527,120.0,-10.379601240158081,-0.16640615463256836,-0.5748546943068504,10.345604538917542,0
7200,1753.1222,1641.954,1971.1942,-0.65466046,0.21307309,-0.48899585,120.0,-10.403651595115662,-0.1645494382828474,-0.5735349655151367,10.370222568511963,0
7201,1753.1222,1656.8966,1971.1942,-0.6614429,0.21470827,-0.4921989,120.0,-10.42937457561493,-0.16273078694939613,-0.5721359550952911,10.3964763879776,0
7202,1753.1222,1671.8391,1971.1942,-0.6680856,0.21642403,-0.4953922,120.0,-10.456985354423523,-0.16094149742275476,-0.5706688985228539,10.424586415290833,0
7203,1753.1222,1686.7816,1971.1942,-0.67479587,0.2180552,-0.49839222,120.0,-10.486846089363098,-0.15918136294931173,-0.5691100507974625,10.454909920692444,0
7204,1753.1222,1701.7241,1971.1942,-0.68135905,0.21978608,-0.5013947,120.0,-10.519182205200195,-0.1574426330626011,-0.5674716010689735,10.487677693367004,0
7205,1753.1222,1716.6666,1971.1942,-0.6880037,0.2214121,-0.50419724,120.0,-10.554482460021973,-0.15572479646652937,-0.565722830593586,10.523372054100037,0
7206,1753.1222,1731.6093,1971.1942,-0.6944931,0.22315964,-0.5070158,120.0,-10.592969059944153,-0.15402161423116922,-0.563876561820507,10.562219858169556,0
7207,1753.1222,1746.5518,1971.1942,-0.7010792,0.2247792,-0.5096271,120.0,-10.635311007499695,-0.15233169682323933,-0.561892919242382,10.604883432388306,0
7208,1753.1222,1761.4943,1971.1942,-0.7075011,0.22654516,-0.51226914,120.0,-10.681703805923462,-0.15065131802111864,-0.5597843080759048,10.651561617851257,0
7209,1753.1222,1776.4368,1971.1942,-0.71403646,0.22815678,-0.51469576,120.0,-10.733067274093628,-0.148977342993021,-0.5574989840388298,10.703165173530579,0
7210,1753.1222,1791.3793,1971.1942,-0.72039837,0.22994329,-0.51716936,120.0,-10.78952670097351,-0.14731029979884624,-0.5550465285778046,10.759821772575378,0
7211,1753.1222,1806.3219,1971.1942,-0.7268918,0.23154542,-0.5194189,120.0,-10.8523428440094,-0.14564421959221363,-0.5523601621389389,10.822782158851624,0
7212,1753.1222,1821.2644,1971.1942,-0.7332024,0.23335494,-0.5217326,120.0,-10.921495079994202,-0.1439867476001382,-0.5494420081377029,10.892024159431458,0
7213,1753.1222,1836.2069,1971.1942,-0.7396636,0.23494604,-0.5238138,120.0,-10.998690128326416,-0.14232783112674952,-0.5462069287896156,10.969244241714478,0
7214,1753.1222,1851.1494,1971.1942,-0.74593323,0.23678136,-0.5259772,120.0,-11.083634614944458,-0.14068672247231007,-0.5426409021019936,11.054141163825989,0
7215,1753.1222,1866.0919,1971.1942,-0.752373,0.23836026,-0.5279001,120.0,-11.17858350276947,-0.13904841430485249,-0.5386380031704903,11.148959636688232,0
7216,1753.1222,1881.0344,1971.1942,-0.7586141,0.24022448,-0.52992344,120.0,-11.282767534255981,-0.1374504743143916,-0.5341532975435257,11.252912044525146,0
7217,1753.1222,1895.977,1971.1942,-0.76504445,0.24179082,-0.53170025,120.0,-11.399030089378357,-0.1358739361166954,-0.5290608257055283,11.368833303451538,0
7218,1753.1222,1910.9196,1971.1942,-0.77127194,0.24368729,-0.53359497,120.0,-11.525821566581726,-0.134383887052536,-0.5232613310217857,11.495139002799988,0
7219,1753.1222,1925.862,1971.1942,-0.77770555,0.24524224,-0.53524035,120.0,-11.666427850723267,-0.13296342827379704,-0.5166175030171871,11.635108590126038,0
