node_id,x,y,z,ux,uy,uz,temp,s11,s22,s12,smises,defect_label
26912,2637.3247,909.77014,59.689075,-0.8398586,0.0044128406,-0.39539298,120.0,-0.1538318693637848,-0.016734426841139793,-1.5759314894676208,4.9238540828228,0
26913,2637.3247,894.8276,59.689075,-0.82573706,0.004552102,-0.38996994,120.0,-0.1587885618209839,-0.01759445294737816,-1.5757467150688171,4.940089255571365,0
26914,2637.3247,879.8851,59.689075,-0.8113451,0.0030832514,-0.38580737,120.0,-0.18482086062431335,-0.016262728720903397,-1.5778429061174393,4.931852877140045,0
26915,2637.3247,864.9425,59.689075,-0.79684645,0.0034370713,-0.38029283,120.0,-0.18729841709136963,-0.017070002853870392,-1.577575460076332,4.976628541946411,0
26916,2637.62,2135.0574,44.76848,-1.9514669,0.099024706,-0.87102145,120.0,1.6096421927213669,0.41901297494769096,-0.4238134770421311,2.1500005424022675,0
26917,2637.62,2120.115,44.76848,-1.8807203,0.09629797,-0.8648971,120.0,4.314791768789291,0.37051964551210403,-0.4986252738162875,4.259173206984997,0
26918,2637.62,2105.1724,44.76848,-1.824564,0.09368377,-0.8585719,120.0,6.293391555547714,0.3260949132964015,-0.5555639234371483,6.223908334970474,0
26919,2637.62,2090.23,44.76848,-1.7804692,0.09110614,-0.85210496,120.0,7.444246917963028,0.29100148542784154,-0.5959679102525115,7.381345361471176,0
26920,2637.62,2075.2874,44.76848,-1.7456053,0.08857504,-0.84551305,120.0,7.896979004144669,0.26601785770617425,-0.6297034248709679,7.845965206623077,0
26921,2637.62,2060.3447,44.76848,-1.7172765,0.086106114,-0.83890474,120.0,7.979760378599167,0.2445702274562791,-0.6604738049209118,7.944985747337341,0
26922,2637.62,2045.4023,44.76848,-1.6932882,0.08369077,-0.8322083,120.0,7.82682192325592,0.2260252822889015,-0.6900670938193798,7.8117058873176575,0
26923,2637.62,2030.4597,44.76848,-1.6723044,0.08134443,-0.8255253,120.0,7.544083297252655,0.20958182238973677,-0.7194159850478172,7.552229106426239,0
26924,2637.62,2015.5172,44.76848,-1.653483,0.0790603,-0.81878793,120.0,7.192559614777565,0.19439301220700145,-0.7481854669749737,7.228710010647774,0
26925,2637.62,2000.5747,44.76848,-1.6362727,0.076842874,-0.8120818,120.0,6.80795381963253,0.18015067745000124,-0.7763860821723938,6.879675179719925,0
26926,2637.62,1985.6322,44.76848,-1.6203085,0.07469086,-0.8053446,120.0,6.411401927471161,0.16654285229742527,-0.8037458993494511,6.530925512313843,0
26927,2637.62,1970.6897,44.76848,-1.6053072,0.07259922,-0.79864854,120.0,6.01611053571105,0.15345665533095598,-0.830244392156601,6.204821549355984,0
26928,2637.62,1955.7471,44.76848,-1.5910563,0.070573404,-0.7919358,120.0,5.630474800243974,0.140765817835927,-0.8557802587747574,5.918746158480644,0
26929,2637.62,1940.8046,44.76848,-1.5773817,0.06860036,-0.78526896,120.0,5.2593541499227285,0.128442638553679,-0.8803788423538208,5.681482292711735,0
26930,2637.62,1925.862,44.76848,-1.5641494,0.06669235,-0.77859366,120.0,4.905596062541008,0.11643853783607483,-0.904017947614193,5.486610591411591,0
26931,2637.62,1910.9196,44.76848,-1.55125,0.06482934,-0.77196634,120.0,4.570207096636295,0.10475377552211285,-0.9267371669411659,5.323382169008255,0
26932,2637.62,1895.977,44.76848,-1.5386,0.06303011,-0.76533544,120.0,4.253410756587982,0.09336934611201286,-0.9485489726066589,5.184836819767952,0
26933,2637.62,1881.0344,44.76848,-1.5261319,0.061268475,-0.75875366,120.0,3.9545529559254646,0.08229118213057518,-0.9694981351494789,5.066647216677666,0
26934,2637.62,1866.0919,44.76848,-1.5137953,0.059569307,-0.7521713,120.0,3.6727983690798283,0.07151022739708424,-0.9896133691072464,4.967969685792923,0
26935,2637.62,1851.1494,44.76848,-1.5015495,0.057900894,-0.7456392,120.0,3.4069425147026777,0.061030805110931396,-1.0089401975274086,4.886769205331802,0
26936,2637.62,1836.2069,44.76848,-1.4893651,0.056293767,-0.7391083,120.0,3.155851824209094,0.050846485421061516,-1.0275135189294815,4.822129458189011,0
26937,2637.62,1821.2644,44.76848,-1.4772191,0.05471111,-0.7326294,120.0,2.9182682521641254,0.040958525612950325,-1.0453758612275124,4.771290689706802,0
26938,2637.62,1806.3219,44.76848,-1.4650961,0.05318883,-0.7261529,120.0,2.6930876821279526,0.031360987573862076,-1.0625621601939201,4.732194513082504,0
26939,2637.62,1791.3793,44.76848,-1.4529843,0.05168521,-0.7197304,120.0,2.4791906997561455,0.022052433341741562,-1.0791099146008492,4.70206518471241,0
26940,2637.62,1776.4368,44.76848,-1.4408777,0.050241385,-0.71331096,120.0,2.275619961321354,0.013027077540755272,-1.0950511246919632,4.6790424436330795,0
26941,2637.62,1761.4943,44.76848,-1.4287719,0.048810825,-0.7069483,120.0,2.0814492478966713,0.004281496629118919,-1.1104175969958305,4.6613098829984665,0
26942,2637.62,1746.5518,44.76848,-1.4166664,0.04743978,-0.7005889,120.0,1.8958902955055237,-0.004189886152744293,-1.1252374202013016,4.647746190428734,0
26943,2637.62,1731.6093,44.76848,-1.4045614,0.046076868,-0.6942894,120.0,1.7182072848081589,-0.012391863390803337,-1.139537014067173,4.63737365603447,0
26944,2637.62,1716.6666,44.76848,-1.3924603,0.044773556,-0.687993,120.0,1.5477690398693085,-0.020329494029283524,-1.153340421617031,4.629600673913956,0
26945,2637.62,1701.7241,44.76848,-1.380366,0.043473393,-0.6817601,120.0,1.3840079307556152,-0.028008367866277695,-1.166668988764286,4.623920768499374,0
26946,2637.62,1686.7816,44.76848,-1.3682839,0.042233318,-0.67552966,120.0,1.226423665881157,-0.03543291985988617,-1.1795431524515152,4.62002557516098,0
26947,2637.62,1671.8391,44.76848,-1.356218,0.040991414,-0.6693667,120.0,1.0745864063501358,-0.042609333992004395,-1.1919801607728004,4.617643356323242,0
26948,2637.62,1656.8966,44.76848,-1.344175,0.039810497,-0.66320497,120.0,0.9280992448329926,-0.04954129084944725,-1.2039973586797714,4.616608679294586,0
26949,2637.62,1641.954,44.76848,-1.3321589,0.038622677,-0.657115,120.0,0.7866437137126923,-0.05623532459139824,-1.2156085073947906,4.616762936115265,0
26950,2637.62,1627.0115,44.76848,-1.320177,0.03749722,-0.6510244,120.0,0.6499032378196716,-0.06269428133964539,-1.2268283292651176,4.618012994527817,0
26951,2637.62,1612.069,44.76848,-1.3082331,0.03635959,-0.6450104,120.0,0.5176476836204529,-0.06892497465014458,-1.237667754292488,4.620254933834076,0
26952,2637.62,1597.1265,44.76848,-1.2963338,0.035286214,-0.638993,120.0,0.3896182179450989,-0.07492948323488235,-1.248139627277851,4.6234337985515594,0
26953,2637.62,1582.184,44.76848,-1.2844824,0.034195047,-0.63305736,120.0,0.2656545639038086,-0.08071491494774818,-1.2582525163888931,4.627469778060913,0
26954,2637.62,1567.2413,44.76848,-1.2726846,0.03317064,-0.6271147,120.0,0.1455402970314026,-0.0862825345247984,-1.2680178061127663,4.632329195737839,0
26955,2637.62,1552.2988,44.76848,-1.2609428,0.03212238,-0.6212594,120.0,0.029171675443649292,-0.09163974970579147,-1.2774420753121376,4.63794070482254,0
26956,2637.62,1537.3563,44.76848,-1.2492619,0.031144088,-0.6153927,120.0,-0.08363866806030273,-0.09678702801465988,-1.2865356430411339,4.644283622503281,0
26957,2637.62,1522.4138,44.76848,-1.2376428,0.03013529,-0.60961926,120.0,-0.19294968247413635,-0.10173228196799755,-1.2953035309910774,4.651285827159882,0
26958,2637.62,1507.4713,44.76848,-1.2260892,0.029200453,-0.6038288,120.0,-0.29892992973327637,-0.10647517815232277,-1.3037554174661636,4.6589363515377045,0
26959,2637.62,1492.5287,44.76848,-1.2146007,0.028227745,-0.5981382,120.0,-0.4016001522541046,-0.11102422885596752,-1.3118949234485626,4.667156368494034,0
26960,2637.62,1477.5862,44.76848,-1.20318,0.027333913,-0.59242374,120.0,-0.5011175274848938,-0.11537825968116522,-1.3197313398122787,4.67594376206398,0
26961,2637.62,1462.6437,44.76848,-1.1918249,0.026394,-0.58681655,120.0,-0.5974692702293396,-0.11954664159566164,-1.327267125248909,4.685209691524506,0
26962,2637.62,1447.7012,44.76848,-1.1805369,0.025538921,-0.5811772,120.0,-0.6908094584941864,-0.12352731823921204,-1.3345115780830383,4.694961458444595,0
26963,2637.62,1432.7587,44.76848,-1.1693121,0.024628514,-0.57565325,120.0,-0.78109410405159,-0.12733083218336105,-1.3414660692214966,4.705096662044525,0
